source,longitude,latitude,title,propertytype,provider,description,address,totalunits,affunits,rgiunits,url
,-78.326371,44.297254,Affordable Housing on Rubidge Street,people with low income ,Municipal Affairs and Housing,Row housing with three bedrooms geared towards people with low income ,"135 Rubidge Street, Peterborough, ON, Canada, K9J 3N5",13,,,
,-78.328468,44.303745,Affordable Housing on Downie Street,persons with disabilities,Municipal Affairs and Housing,Apartment units with three bedrooms for people with physical disabilities,"342 Downie Street, Peterborough, ON, Canada, K9H 4J2",34,,,
,-78.341196,44.306854,Affordable housing on Monaghan Road,persons with disabilities,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with disabilities.,"1545 Monaghan Road, Peterborough, ON, Canada, K9J5N3",15,,,
,-78.33241,44.29207,Affordable Housing on Monaghan Road,indigenous communities,Municipal Affairs and Housing,"Apartments with 1, 2 bedroom geared towards indigenous low income families","721 Monaghan Road, Peterborough, ON, Canada, K9J 5J8",72,,,
,-78.341544,44.307435,Affordable Housing,persons with disabilities,Municipal Affairs and Housing,Apartments with bachelor bedroom/unit geared towards persons with disabilities,"1545 Monaghan Road, Peterborough, ON, Canada, K9J5N3",15,,,
,-77.1273,43.9232,Affordable Housing on Downes Avenue,"persons with disabilities, seniors",Municipal Affairs and Housing,"Apartments with 1 bedroom geared towards persons with disabilities, seniors","41 Downes Avenue Picton, Prince Edward, ON, Canada, K0K 2T0",41,,,
,-77.575421,44.11134,Affordable Housing on Gould Street,mixed,Municipal Affairs and Housing,Row housing with 3 bedrooms for person with low income,"23A Gould Street, Hastings, ON, Canada, K8V 1Y6",23,,,
,-93.83508,51.019817,Affordable Housing on Gustafson Crescent,people with low income from indigenous communities,Municipal Affairs and Housing,House with two bedrooms geared towards people with low income from indigenous communities,"14 Gustafson Crescent, Kenora, ON, Canada, P0V 2M0",14,,,
,-93.743038,51.056511,Affordable Housing on Lassie Street,people with low income from indigenous communities,Municipal Affairs and Housing,House with three bedrooms geared towards people with low income from indigenous communities,"46 Lassie Street, Kenora, ON, Canada, P0V 2M0",46,,,
,-93.769318,51.021724,Affordable Housing,indigenous communities,Municipal Affairs and Housing,"Apartments with 1, 2, 3, 4 bedroom/unit geared towards indigenous low income families","1 Opichii Street, Kenora, ON, Canada, P0V2M0",1,,,
,-76.359403,45.434927,Affordable Housing on MacDonald Street,seniors,Municipal Affairs and Housing,"Apartments with 1, 2 bedroom geared towards seniors","44 MacDonald Street, Renfrew, ON, Canada, K7S 2W3",44,,,
,-79.440501,43.898696,Affordable housing on Yorkland Street,seniors,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards seniors.,"138 Yorkland Street, York, ON, Canada, L4S1J1",13,,,
,-79.440501,43.898696,Affordable housing on Yorkland. Street,seniors,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards seniors.,"138 Yorkland. Street, York, ON, Canada, L4S1J1",13,,,
,-79.440501,43.898696,Affordable housing on Yorkland Street,seniors,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards seniors.,"138 Yorkland. Street, York, ON, Canada, L4S1J1",13,,,
,-79.439094,43.882035,Affordable housing on Yonge Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"10415 Yonge Street South, York, ON, Canada, L4C3C2",10,,,
,-79.439101,43.881383,Affordable housing on Yonge Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"10415 Yonge Street, York, ON, Canada, L4C0Z3",101,,,
,-79.439101,43.881383,Affordable housing on Yonge Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"10415 Yonge Street, York, ON, Canada, L4C0Z3",10,,,
,-79.43932,43.881984,Affordable Housing ,families with low income,Municipal Affairs and Housing,Apartments with 1 bedroom/unit geared towards families with low income,"10415 Yonge Street, York, ON, Canada, L4C2B5",10,,,
,-82.3773,42.96841,Affordable Housing on Wellington Street,seniors,Municipal Affairs and Housing,Apartments with 1 bedroom geared towards seniors,"229 Wellington Street, Lambton, ON, Canada, N7T 1G9",22,,,
,-84.349473,46.556604,Affordable Housing on Greenfield Drive,persons with low income from indigenous communities,Municipal Affairs and Housing,Row housing with two bedrooms and three bedrooms geared towards persons with low income from indigenous communities,"181 Greenfield Drive, Algoma, ON, Canada, P6C 3T3",18,,,
,-84.278902,46.519359,Affordable Housing on Trunk Road,Seniors,Municipal Affairs and Housing,Apartment units with two bedrooms geared towards Seniors,"531 Trunk Road, Algoma, ON, Canada, P6A 3T1",53,,,
,-80.203515,44.079641,Affordable Housing on First Avenue East,,Municipal Affairs and Housing,Apartment unit with one bedroom and 2 bedrooms for low income seniors,"301 First Avenue East, Dufferin, ON, Canada, L9V 3W3",30,,,
,-80.201514,44.080005,Affordable Housing on  First Avenue East,Seniors,Municipal Affairs and Housing,Apartment units with one bedroom geared towards Seniors,"301 E First Avenue East, Dufferin, ON, Canada, L9V 3W3",30,,,
,-80.201385,44.080012,Affordable Housing on First Avenue East,Seniors,Municipal Affairs and Housing,Apartment units with one bedroom geared towards Seniors,"301 First Avenue East, Dufferin, ON, Canada, L9V 3W3",30,,,
,-79.429463,44.607795,Affordable Housing on Nottawasaga Street,indigenous communities,Municipal Affairs and Housing,"Row housing and Town homes with 2 bedrooms, 3 bedrooms and 4 bedrooms for people with low income from indigenous communities","164/201 Nottawasaga Street, Simcoe, ON, Canada, L3V 3J8",16,,,
,-91.923337,50.10097,Affordable Housing on Millar Drive,indigenous communities,Municipal Affairs and Housing,Row housing and Town homes with 1 bedroom units for people with low income from indigenous communities,"9 Millar Drive, Kenora, ON, Canada, P8T 0A1",9,,,
,-91.930994,50.099505,Affordable Housing,indigenous communities,Municipal Affairs and Housing,Apartments with 1 bedroom/unit geared towards indigenous low income families,"152 King Street, Kenora, ON, Canada, P8T1K8",15,,,
,-91.931675,50.099159,Affordable Housing,indigenous communities,Municipal Affairs and Housing,Apartments with 1 bedroom/unit geared towards indigenous low income families,"159 king Street, Kenora, ON, Canada, P8T1A8",15,,,
,-81.756825,42.781018,Affordable housing on Main Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"159 Main Street, Middlesex, ON, Canada, N0L1M0",15,,,
,-81.707878,42.745982,Affordable housing on Main Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"173 Main Street, Middlesex, ON, Canada, N0L1M0",17,,,
,-81.1415,43.259,Affordable Housing on Ingersoll Street,families with low income,Municipal Affairs and Housing,"Apartments with 2, 3 bedroom geared towards families with low income","14-16 Ingersoll Street, Perth, ON, Canada, N4X 1A9",14,,,
,-81.18114,42.77886,Affordable housing on Talbot Street,persons with disabilities and low income,Municipal Affairs and Housing,Apartments  with  bachelor units geared towards persons with disabilities and low income,"657 Talbot Street, Elgin, ON, Canada, N5P1C9",65,,,
,-81.645118,42.955165,Affordable housing on Albert Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with low income.,"602 Albert Street, Middlesex, ON, Canada, N7G1X2",60,,,
,-81.642208,42.955102,Affordable housing on Albert Street,persons with disabilities and seniors,Municipal Affairs and Housing,Apartments  with  1 bedroom  units geared towards persons with disabilities and seniors.,"534 Albert Street, Middlesex, ON, Canada, N7G1W9",53,,,
,-83.562742,46.263377,Affordable Housing on Dawson Street,Seniors,Municipal Affairs and Housing,Apartment units with one bedroom and two bedrooms geared towards Seniors,"135 Dawson Street, Algoma, ON, Canada, P0R 1L0",13,,,
,-83.562463,46.263021,Affordable housing on Dawson Street,seniors,Municipal Affairs and Housing,"Apartments  with  1, 2 bedroom units geared towards seniors.","135 Dawson Street, Algoma, ON, Canada, P0R1L0",13,,,
,-89.220869,48.43516,Affordable Housing on Victoria Avenue East,persons with disabilities,Municipal Affairs and Housing,Apartment units with bachelor and one bedroom for persons with physical disabilities,"410-412 Victoria Avenue East, Thunder Bay, ON, Canada, P7V 1A4",41,,,
,-89.225034,48.434302,Affordable Housing on Pearl Street,persons with disabilities,Municipal Affairs and Housing,Apartment units with bachelor for people with low income,"277 Pearl Street, Thunder Bay, ON, Canada, P7B 1E5",27,,,
,-89.269933,48.387029,Affordable Housing on Lillie Street North,seniors,Municipal Affairs and Housing,Apartment with one bedroom units for seniors,"330 Lillie Street North, Thunder Bay, ON, Canada, P7C 4Y7",132,,,
,-89.252071,48.382205,Affordable housing on Lincoln Street,persons with low income,Municipal Affairs and Housing,Apartments  with  bachelor units geared towards persons with low income.,"1100 Donald Street, Thunder Bay, ON, Canada, P7E5V6",11,,,
,-89.23235,48.42928,"Affordable Housing on Algoma Street, South",families with low income,Municipal Affairs and Housing,Apartments with 1 bedroom geared towards families with low income,"210 Algoma Street South, Thunder Bay, ON, Canada, P7B 3C2",21,,,
,-89.23235,48.42928,"Affordable Housing on Algoma Street, South",families with low income,Municipal Affairs and Housing,Apartments with 1 bedroom geared towards families with low income,"210 Algoma Street South, Thunder Bay, ON, Canada, P7B 3C2",21,,,
,-81.299337,48.476032,Affordable Housing on Dwyer Avenue,mixed,Municipal Affairs and Housing,"Apartment units with one bedroom, two bedrooms and three bedrooms for people with low income.","35 Dwyer Avenue, Cochrane, ON, Canada, P0N 1G0",35,,,
,-81.327524,48.475967,Affordable Housing on Spruce Street South,mixed,Municipal Affairs and Housing,Apartment units with one bedroom  for people with low income.,"11 Spruce Street South, Cochrane, ON, Canada, P4N 2M0",11,,,
,-81.325196,48.472362,Affordable Housing on Lang Avenue,mixed,Municipal Affairs and Housing,Apartment units with one bedroom  for people with low income.,"344 Lang Avenue, Cochrane, ON, Canada, P4N 1H8",34,,,
,-81.325817,48.469808,Affordable housing on Kimberly Avenue,indigenous communities,Municipal Affairs and Housing,Apartments  with   2 bedroom  units geared towards people with low income from Indigenous communities.,"180 Kimberly Avenue, Cochrane, ON, Canada, P4N1L5",18,,,
,-79.356463,43.656439,Affordable housing on King Street East,"families, seniors",Municipal Affairs and Housing,"Two 4-storey buildings for families provide 115 units (50- 1 bedroom units, 54-2 bedroom units, and 11 - 3 bedroom units), and one 8-storey building for seniors provide 127 units (7 - Bachelor units, 89 - 1 Bedroom units, 31 - 2 Bedroom units) all on one","589 King St E, Toronto, ON, Canada, M5A 1M6",115,,,
,-79.541667,43.748201,Affordable Housing on Weston Road,"seniors, recent immigrants",Municipal Affairs and Housing,"Apartment units with bachelor, one bedroom and two bedrooms geared towards seniors, recent immigrants and people with low income.","3415 Weston Road, Toronto, ON, Canada, M9M 2V9",148,,,
,-79.541506,43.748294,Affordable Housing on Weston Road,mixed,Municipal Affairs and Housing,Apartment units with two bedrooms for people with low income.,"3415 Weston Road, Toronto, ON, Canada, M9M 2V9",34,,,
,-79.541452,43.748247,Affordable Housing on Weston Road,mixed,Municipal Affairs and Housing,Apartment units with two bedrooms and three bedrooms for people with low income.,"3415 Weston Road, Toronto, ON, Canada, M9M 2V9",34,,,
,-79.541653,43.748455,Affordable Housing on Weston Road,mixed,Municipal Affairs and Housing,"Apartment units with one bedroom, two bedrooms and three bedrooms for people with low income.","3419 Weston Road, Toronto, ON, Canada, M9M 2V9",176,,,
,-79.360636,43.65426,Affordable housing on Sackville Street,persons with low income,Municipal Affairs and Housing,"Apartments  with  1, 2, 3 bedroom units geared towards persons with low income.","230 Sackville Street, Toronto, ON, Canada, M5A 1Y6",23,,,
,-79.362308,43.659384,Affordable housing on Sackville Street,persons with low income,Municipal Affairs and Housing,Apartments  with  1  2 and 3 bedroom  units geared towards persons with low income.,"180 Sackville St., Toronto, ON, Canada, M5A 3H1",18,,,
,-79.303069,43.682491,Affordable housing on Norwood Road,people with low income from Indigenous communities,Municipal Affairs and Housing,Apartments  with  1  2 and 3 bedroom  units geared towards people with low income from Indigenous communities.,"22-26 Norwood Road, Toronto, ON, Canada, M4E2R8",22,,,
,-79.492534,43.724945,Affordable housing on Wilson Avenue,persons with low income,Municipal Affairs and Housing,Apartments  with  1 and 2 bedroom  units geared towards persons with low income.,"1330 Wilson Avenue, Toronto, ON, Canada, M3M1H5",13,,,
,-79.226876,43.729552,Affordable housing on Kingston. Road,persons with low income,Municipal Affairs and Housing,Apartments  with  1 and 2 bedroom  units geared towards persons with low income.,"3207 Kingston. Road, Toronto, ON, Canada, M1M1P6",32,,,
